"","To","name","longitude_deg","latitude_deg"
"6833","","Burden Field-(Rabbit Run) Airport",-123.017997741699,48.4720001220703
"6834","","Dinnerbell Airport",-88.2856979370117,43.7083015441895
"6835","","Shanks Agricultural Strip",-96.0207977294922,29.3243999481201
"6836","","Ralph E. Koch Airport",-87.774299621582,38.2075996398926
"6837","","Wallis Lake Seaplane Base",-149.574996948242,61.5728988647461
"6838","","Skywest Airpark",-88.3720016479,30.6835002899
"6839","","Banks Ranch Airport",-93.859866,36.457222
"6840","","Mesa Lutheran Hospital Heliport",-111.842002,33.4342
"6841","","Cindy Guntly Memorial Airport",-88.0944976806641,42.823600769043
"6842","","Bank of America Data Center Heliport",-118.250999450684,34.062198638916
"6843","","Flying S Ranch Airport",-118.5,35.4071998596191
"6844","","Trw Manhattan Beach Heliport",-118.383003234863,33.8969993591309
"6845","","The Farm Airport",-104.425003051758,40.0983009338379
"6846","","Doctors Lake Seaplane Base",-81.7442016601562,30.1252994537354
"6847","","David Wine's Airstrip",-81.4396972656,27.8444004059
"6848","","Seven Lakes Airport",-83.9162979125977,33.3246002197266
"6849","","Lerchs Airport",-91.3667984008789,42.0666999816895
"6850","","Wabash County Hospital Emergency Heliport",-85.815803527832,40.8061981201172
"6851","","Ferris Field",-88.6043014526367,42.1861000061035
"6852","","Fowler Field /Private/ Airport",-85.978302002,40.4309005737
"6853","","Wilson Airport",-87.9075012207031,40.0875015258789
"6854","","Seneca Municipal Airport",-96.1128005981445,39.8471984863281
"6855","","Pikeville Methodist Hospital Heliport",-82.5216979980469,37.4696998596191
"6856","","Ken Guidry Nr 4 Airport",-92.2136993408203,30.0751991271973
"6857","","Rush Copley Emergency Center Heliport",-88.46956,41.65944
"6858","","Casey County Hospital Heliport",-84.932111,37.318028
"6859","","Sandy Point Airport",-76.643633,38.488806
"6860","","Combs Airport",-83.5653,41.830601
"6861","","Taylors Falls Airport",-92.6824035644531,45.3814010620117
"6862","","Washburn Farm Airport",-94.2033004760742,39.0606002807617
"6863","","Hickory Hill Airport",-76.9447021484375,34.9367980957031
"6864","","Morten Airport",-97.7594985961914,47.7792015075684
"6865","","Beebe Airport",-100.792999,40.447498
"6866","","Carleton Heliport",-71.152778,44.063611
"6867","","Scheller Airport",-74.808333,40.808333
"6868","","Seven Rivers Airport",-104.426002502441,32.5987014770508
"6869","","Adirondack Helicopters Heliport",-75.472217,44.43515
"6870","","Willard Field",-82.466796875,39.684398651123
"6871","","Parma Community Hospital Heliport",-81.7317962646484,41.3811988830566
"6872","","Lewis North Airport",-94.9204025268555,36.3391990661621
"6873","","Cinder Butte Heliport",-121.193000793457,44.3217010498047
"6874","","Shreveport North Airport",-76.9954986572266,40.0362014770508
"6875","","Hawken Air One Airport",-97.3022003173828,30.3183002471924
"6876","","Otto Kaiser Hospital Heliport",-97.8788986206055,28.8502998352051
"6877","","Meadow Lark Aerodrome Ultralight Flightpark",-86.166389,35.734722
"6878","","Gateway Helistop",-95.3335037231445,29.9335994720459
"6879","","Barge Ranch Airport",-97.4602966308594,31.0918006896973
"6880","","Grasso Salvage Airport",-76.7285995483398,36.6698989868164
"6881","","Lakewood Heliport",-122.234001159668,48.1538009643555
"6882","","Lakeview Medical Center Heliport",-91.735386,45.514592
"6883","","J F Ranch Airport",-98.1336975097656,32.0223999023438
"6884","","Lloyd R. Roundtree Seaplane Facility Seaplane Base",-132.960006713867,56.8112983703613
"6885","","Kucera Residence Airport",-149.938003540039,61.584300994873
"6886","","Stokes Airport",-90.461518,35.246592
"6887","","At&T - Apache Junction Heliport",-111.64099884,33.4942016602
"6888","","Desert Air Sky Ranch Airport",-115.874000549316,33.4810981750488
"6889","","G3 Ranch Airport",-122.138999938965,38.7165985107422
"6890","","Meadowlark Field",-121.694000244141,37.6613006591797
"6891","","Hendricks Field At West Creek Ranch Airport",-108.936996459961,38.7055015563965
"6892","","Link Field",-82.4914016723633,29.6980991363525
"6893","","Shands Cair Heliport",-82.3504028320312,29.6354999542236
"6894","","Zips Airport",-84.0951995849609,33.4528999328613
"6895","","Davis County Hospital Heliport",-92.4154968261719,40.7593002319336
"6896","","Woods Field",-86.0302963256836,39.5051002502441
"6897","","Emerick Airport",-88.5944976806641,42.1833992004395
"6898","","Ropkey Field",-86.271698,39.899502
"6899","","Corn Alley Airport",-88.9831008911133,40.7692985534668
"6900","","Hillside Airport",-94.6097030639648,38.8210983276367
"6901","","5-D Ranch Airport",-97.060898,39.3283
"6902","","Harrison Memorial Hospital Heliport",-84.278056,38.3825
"6903","","Leonards Airfield & Indust Park Airport",-91.9121017456055,29.9640998840332
"6904","","Providence Hospital Heliport",-83.521944,42.489167
"6905","","Weideman International Airport",-91.6001968383789,47.0943984985352
"6906","","Heartland Hospital West Heliport",-94.8501968383789,39.769401550293
"6907","","Wood Airport",-77.9963989257812,35.8362998962402
"6908","","Moellenkamp Airport",-97.7282028198242,46.3652000427246
"6909","","Howell Township Police Heliport",-74.1784973144531,40.1717987060547
"6910","","Shear Airport",-78.9656,43.2593
"6911","","White's Airport",-83.0939025878906,39.7028007507324
"6912","","Bowman Field",-83.1360015869141,40.3350982666016
"6913","","Chandler Armory Heliport",-96.890115,35.717143
"6914","","Mountaindale Airport",-123.045997619629,45.6165008544922
"6915","","Boyer Airport",-76.1005020141602,40.3218002319336
"6916","","Helicopter Services Heliport",-75.3940963745117,40.5083999633789
"6917","","Colville Municipal Airport",-117.884002685547,48.5438995361328
"6918","","Barnett Airport",-99.5142974853516,34.2695007324219
"6919","","Flying S Ranch Airport",-95.2058029174805,31.3535003662109
"6920","","The America Tower Heliport",-95.3976974487305,29.760799407959
"6921","","Grosser Airport",-98.578102,29.7752
"6922","","Mannboro Medical Center Heliport",-77.821403503418,37.2509994506836
"6923","","Boyle R & D Airport",-117.274002075195,47.8333015441895
"6924","","Flying H Airport",-89.7376022338867,42.6657981872559
"6925","","Byram Ranch Airport",-98.2885971069336,30.224100112915
"6926","","Tyler Municipal Airport",-96.1502990722656,44.2915992736816
"6927","","Carpentiers Strip",-150.026000976562,61.4398994445801
"6928","","Lowrance Airport",-90.0208969116211,35.6125984191895
"6929","","KTSP Heliport",-112.081001,33.4487
"6930","","Vincent Airport",-88.299258,42.51835
"6931","","Tahoe Forest Hospital Heliport",-120.199996948242,39.3241004943848
"6932","","Goodyear Blimp Base Airport",-118.277000427246,33.8563995361328
"6933","","Sunrise Dusters Airport",-121.700996398926,38.8166007995605
"6934","","Cholla Airport",-104.756389,37.755556
"6935","","Woodstock Airport",-71.9529037475586,41.921501159668
"6936","","Bayhealth Medical Center Heliport",-75.524458,39.150316
"6937","","Alvie Cole Ranch Airport",-100.970001,31.643801
"6938","","Naked Lady Ranch Airport",-80.3377990722656,27.1427993774414
"6939","","St Marys Hospital Heliport",-80.0610961914062,26.7567005157471
"6940","","District Vi Heliport",-80.3775235265,25.7818835202
"6941","","Page Regional Airport",-97.4804000854492,47.1697006225586
"6942","","Big 'T' Airport",-84.5388031005859,33.2835006713867
"6943","","Lee Bottom Airport",-85.443603515625,38.631198883057
"6944","","The Lutheran Hospital of Indiana Heliport",-85.2480010986328,41.0400009155273
"6945","","Walpole Airport",-88.6668014526367,42.24169921875
"6946","","Peacock Farms Airport",-85.6255035400391,40.4347991943359
"6947","","Precision Chrome Heliport",-88.1815032958984,42.3897018432617
"6948","","Hemp Ridge Airport",-85.1187973022461,38.1530990600586
"6949","","Med-South Heliport",-92.0801010131836,30.4724006652832
"6950","","Rose Nr 3 Heliport",-87.6631011962891,41.8125
"6951","","Dave Libby Heliport",-70.3128967285156,43.739200592041
"6952","","Ti Heliport",-83.0121994018555,42.6646995544434
"6953","","Svard Heliport",-93.4327011108398,45.0428009033203
"6954","","Booze Island Airport",-95.013298034668,39.6652984619141
"6955","","Fields Airport",-79.7724990844727,35.9019012451172
"6956","","Z. P. Field",-101.074996948242,46.8507995605469
"6957","","Seward Memorial Hospital Heliport",-97.0905990600586,40.9096984863281
"6958","","Verizon - CDC II Heliport",-74.318539,40.23816
"6959","","Hemlock Run Airport",-76.931097,42.367298
"6960","","Antone Ranch Airport",-119.843686,44.493436
"6961","","O K Dies Airport",-80.929298,40.898701
"6962","","Ponderosa Heliport",-80.9579010009766,40.9822998046875
"6963","","Cordell Memorial Hospital Heliport",-98.9884033203125,35.3008995056152
"6964","","Plum Valley Airport",-123.171997070312,45.0336990356445
"6965","","J C Blair Memorial Hospital Heliport",-78.0093994140625,40.4936981201172
"6966","","Hershey Medical Center Heliport",-76.6750030517578,40.2647018432617
"6967","","Galvestonian Heliport",-94.7335968017578,29.3335990905762
"6968","","Apache Springs Airport",-99.3373031616,30.1590995789
"6969","","CHI Baylor St Luke's Medical Center Heliport",-95.399292,29.707686
"6970","","North Central Baptist Hospital Heliport",-98.492825,29.61968333
"6971","","Wallace Municipal Airport",-101.164001464844,40.8321990966797
"6972","","Creeds Heliport",-76.0044021606445,36.6049003601074
"6973","","Everett I Heliport",-122.167999268,47.5833015442
"6974","","Sky Diving Airport",-88.7001037597656,44.0414009094238
"6975","","Wadley Regional Medical Center Heliport",-94.0391006469727,32.4292984008789
"6976","","Mcdonald Ridge Airport",-149.369003296,61.5605010986
"6977","","Bernard Manor Airport",-90.4654006958008,35.2265014648438
"6978","","St Mary's Helistop",-111,32.2265014648438
"6979","","Lubec Municipal Airport",-67.0270004272461,44.8366012573242
"6980","","Sce San Joaquin Heliport",-119.333999633789,36.182201385498
"6981","","Al Divine Airport",-119.763999938965,36.5144004821777
"6982","","Bottimore Ranch Airport",-121.250999,38.3041
"6983","","Wkr Airport",-104.967002868652,40.5208015441895
"6984","","Physicians Regional Medical Center Heliport",-81.7316556,26.2143889
"6985","","Yellow Whirley Bird Heliport",-85.8283004760742,30.1989002227783
"6986","","Floridian National Golf Club, LLC Heliport",-80.291398,27.208599
"6987","","Maple Grove Airport",-84.0625,42.7173004150391
"6988","","Morris Army Airfield",-84.346389,33.615002
"6989","","Far Field",-88.622299,42.200904
"6990","","Wells County Sheriff's Department Heliport",-85.1960983276367,40.7338981628418
"6991","","Frings Airport",-88.9837036132812,41.0238990783691
"6992","","Griffith Field",-98.586167,39.507833
"6993","","Arh Heliport",-83.7421035766602,36.6095008850098
"6994","BCS","Southern Seaplane Airport",-90.0222015381,29.8661003113
"6995","","Jet Pad Heliport",-84.526667,42.680556
"6996","","Ricks Field",-96.1498031616211,45.9640998840332
"6997","","Deaconess Hospital Heliport",-90.288200378418,38.6297988891602
"6998","","Scenic Overlook B & B Heliport",-80.4542007446289,36.3483009338379
"6999","","Tucker Farm Heliport",-71.916305,43.208861
"7000","","Triangle Heliport",-74.466797,40.468201
"7001","","Curtis and Curtis Airport",-103.610000610352,34.7266998291016
"7002","","Chautauqua Lake Airpark",-79.4439010620117,42.2839012145996
"7003","","Wiita Farms Airport",-81.7511978149414,41.0717010498047
"7004","","Bass Heliport",-81.2258987426758,41.5466995239258
"7005","","Lakemont Shores Heliport",-94.9001998901367,36.4667015075684
"7006","","Timberland Shop Heliport",-122.634002685547,42.2053985595703
"7007","","Cherry Valley Airport",-75.2963027954102,40.8959007263184
"7008","","Flying C Ranch Airport",-96.3071975708008,30.3432998657227
"7009","","Windwood Farm Airport",-96.397167,33.568167
"7010","","Roach Farm Airport",-82.6616973876953,36.3342018127441
"7011","","Becker Airport",-97.670898,33.402301
"7012","","Flying Eagle Ranch Airport",-105.431317,31.775133
"7013","","Nat'l Hosp For Orthopaedics/Rehabilitation Heliport",-77.0768966675,38.8480987549
"7014","","Wissler's Airport",-122.916000366211,46.8404006958008
"7015","","Dulmes Field",-87.8219985961914,43.6192016601562
"7016","","Whoopy Hollow Aerodrome",-89.9380035400391,42.676399230957
"7017","","Birdnest Airport",-97.2817001342773,32.223201751709
"7018","","June Lake Seaplane Base",-149.569167,61.63
"7019","","Banner Desert Medical Center Heliport",-111.876998901,33.3922996521
"7020","","Gillespie Field",-67.3494033813477,45.0334014892578
"7021","","Rancho San Simeon Airport",-121.110000610352,35.6077003479004
"7022","","Triangle T Ranch Airport",-120.464996337891,36.9986000061035
"7023","","Northrop Palos Verdes Heliport",-118.388000488281,33.7606010437012
"7024","","Rotor Leasing Heliport",-104.543998718262,39.0908012390137
"7025","","J.R.'s STOLport",-82.5552978515625,29.0035991668701
"7026","","Va Outpatient Clinic Heliport",-80.743896484375,28.2546997070312
"7027","","Wm 'Tiny' Zehnder Field",-83.7097015380859,43.3138999938965
"7028","","Sawyer Farm Airport",-85.002778,31.474722
"7029","","Pat Robinson Airport",-85.8653030395508,40.0421981811523
"7030","","Aerogrange Airport",-88.5711975097656,42.2691993713379
"7031","","Oakes Field",-85.6369018554688,39.7874984741211
"7032","","Corporetum Office Campus Heliport",-88.0751037597656,41.8106002807617
"7033","","Patterson Farms Airport",-95.872200012207,37.1638984680176
"7034","","Mc Grew Airport",-86.2054977417,37.507598877
"7035","","Schexnayder Airport",-91.3923034667969,30.5104999542236
"7036","","East Lake Airport",-85.4843978881836,42.228401184082
"7037","","Howard's Airport",-95.4227981567383,44.9771995544434
"7038","","Ahlers Acres Airport",-90.9512023925781,38.8320007324219
"7039","","Hood Field",-77.4835968017578,35.1744003295898
"7040","","Cornelius Farm Airport",-101.603794,40.92915
"7041","","Forked River Heliport",-74.1775970458984,39.8398017883301
"7042","","Maple Ridge Airport",-78.3538970947266,43.2028007507324
"7043","","Medical Center South Heliport",-81.670998,41.314499
"7044","","Gorman-Freeman Airport",-82.0557022095,40.7813987732
"7045","","Mc Laughlin Farm Airport",-96.4216995239,34.0890007019
"7046","","Winston-Dillard Fire District Station Nr 2 Heliport",-123.428001403809,43.0984001159668
"7047","","Williamsport Hospital & Medical Center Heliport",-77.0158004760742,41.2472991943359
"7048","","Cavanaugh Bay Airport",-116.830001831055,48.5208015441895
"7049","","Bradair Heliport",-95.2829971313477,29.5904998779297
"7050","","The Landings Airport",-97.644444,32.366111
"7051","","Khou-Tv Heliport",-95.3873977661133,29.7604999542236
"7052","","Loma de Cometa Airport",-100.0237885,28.6821537
"7053","","Ibm Building 110 Heliport",-77.4974975585938,38.7537002563477
"7054","","Southside Regional Medical Center Heliport",-77.360722,37.182166
"7055","","Symon Airport",-73.2862,43.882785
"7056","","Trout Lake Airport",-121.523002624512,46.0023002624512
"7057","","J-3 Cub Field",-88.6629028320312,43.0774993896484
"7058","","Baylie Airport",-96.4886016845703,33.3964996337891
"7059","","South Hollywood Airport",-149.669998168945,61.5345993041992
"7060","","Wedington Woods Airport",-94.3075027466,36.0978012085
"7061","","Good Samaritan Hospital Heliport",-112.059997558594,33.4650001525879
"7062","","Chapman Farms Airport",-120.377998352051,37.0727005004883
"7063","","Davis Airport",-122.049003601074,39.201000213623
"7064","","Pacific Gas & Electric Co Camp 5 Heliport",-120.549003601074,38.7685012817383
"7065","","Highline Farm Airstrip",-104.813003540039,40.4715003967285
"7066","","Reader-Botsford Airport",-82.2026977539062,41.1626014709473
"7067","","Gulf Coast Hospital Heliport",-81.85,26.5441666667
"7068","","Myakka Head Airport",-82.1050033569336,27.4556007385254
"7069","","Apalachee Bluff Airpark",-83.5876998901,33.8592987061
"7070","","Schoettmer Farm Airport",-85.5922012329102,39.3713989257812
"7071","","Mitchell RLA Restricted Landing Area",-88.650100708,41.3666992188
"7072","","Smitty's Soaring Airport",-86.5942,41.236401
